Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:
000005488	140548.700	000.009536	-0.722918	6.595538e-09	0.0e+00	00:16:55.422
000005489	140548.800	-00.003802	-0.718210	-2.646559e-09	0.0e+00	00:16:55.609
000005490	140548.900	-00.032802	-0.722472	-2.270088e-08	0.0e+00	00:16:55.797
000005491	140549.000	-00.005483	-0.723938	-3.786863e-09	0.0e+00	00:16:55.969
000005492	140549.100	000.022749	-0.721466	1.576567e-08	0.0e+00	00:16:56.156
000005493	140549.200	000.054677	-0.724483	3.773539e-08	0.0e+00	00:16:56.344
000005494	140549.300	-00.028137	-0.723166	-1.945378e-08	0.0e+00	00:16:56.531
000005495	140549.400	-00.023399	-0.719341	-1.626432e-08	0.0e+00	00:16:56.719
000005496	140549.500	000.024514	-0.725632	1.689165e-08	0.0e+00	00:16:56.906
000005497	140549.600	000.013581	-0.727034	9.340195e-09	0.0e+00	00:16:57.094
000005498	140549.700	-00.005793	-0.722423	-4.009536e-09	0.0e+00	00:16:57.281
000005499	140549.800	000.001764	-0.726741	1.213602e-09	0.0e+00	00:16:57.469
000005500	140549.900	000.044001	-0.725951	3.030568e-08	0.0e+00	00:16:57.656
000005501	140550.000	000.016638	-0.723600	1.149686e-08	0.0e+00	00:16:57.844
000005502	140550.100	-00.003180	-0.727218	-2.186455e-09	0.0e+00	00:16:58.031
000005503	140550.200	-00.024140	-0.726920	-1.660459e-08	0.0e+00	00:16:58.219
000005504	140550.300	000.006423	-0.722928	4.442506e-09	0.0e+00	00:16:58.406
000005505	140550.400	000.030639	-0.726612	2.108375e-08	0.0e+00	00:16:58.594
000005506	140550.500	000.023864	-0.726992	1.641285e-08	0.0e+00	00:16:58.781
000005507	140550.600	-00.047596	-0.725304	-3.281104e-08	0.0e+00	00:16:58.969
000005508	140550.700	000.014778	-0.728061	1.014898e-08	0.0e+00	00:16:59.141
000005509	140550.800	000.029607	-0.726621	2.037306e-08	0.0e+00	00:16:59.328
000005510	140550.900	000.029699	-0.720638	2.060619e-08	0.0e+00	00:16:59.516
000005511	140551.000	000.029501	-0.726914	2.029202e-08	0.0e+00	00:16:59.703
000005512	140551.100	000.024674	-0.730639	1.688500e-08	0.0e+00	00:16:59.891
000005513	140551.200	-00.037671	-0.727927	-2.587577e-08	0.0e+00	00:17:00.078
000005514	140551.300	000.028529	-0.728067	1.959241e-08	0.0e+00	00:17:00.266
000005515	140551.400	-00.007761	-0.727832	-5.331509e-09	0.0e+00	00:17:00.453
000005516	140551.500	-00.014722	-0.723473	-1.017462e-08	0.0e+00	00:17:00.641
000005517	140551.600	-00.024763	-0.727477	-1.701996e-08	0.0e+00	00:17:00.828
000005518	140551.700	000.032786	-0.732218	2.238829e-08	0.0e+00	00:17:01.016
000005519	140551.800	000.009997	-0.728537	6.861306e-09	0.0e+00	00:17:01.203
000005520	140551.900	000.012834	-0.729485	8.796935e-09	0.0e+00	00:17:01.391
000005521	140552.000	000.012098	-0.733030	8.251796e-09	0.0e+00	00:17:01.563
000005522	140552.100	000.059183	-0.728927	4.059605e-08	0.0e+00	00:17:01.750
000005523	140552.200	000.040656	-0.727396	2.794620e-08	0.0e+00	00:17:01.938
000005524	140552.300	-00.035450	-0.730570	-2.426199e-08	0.0e+00	00:17:02.125
000005525	140552.400	000.017108	-0.729548	1.172483e-08	0.0e+00	00:17:02.313
000005526	140552.500	000.026585	-0.730057	1.820764e-08	0.0e+00	00:17:02.500
000005527	140552.600	-00.051759	-0.730616	-3.542119e-08	0.0e+00	00:17:02.688
000005528	140552.700	-00.011677	-0.730701	-7.990029e-09	0.0e+00	00:17:02.875
000005529	140552.800	000.022791	-0.727593	1.566219e-08	0.0e+00	00:17:03.063
000005530	140552.900	-00.025110	-0.730874	-1.717780e-08	0.0e+00	00:17:03.250
000005531	140553.000	-00.008946	-0.730936	-6.119564e-09	0.0e+00	00:17:03.438
000005532	140553.100	000.008986	-0.728537	6.167092e-09	0.0e+00	00:17:03.625
000005533	140553.200	000.008956	-0.731905	6.118522e-09	0.0e+00	00:17:03.813
000005534	140553.300	-00.032524	-0.731696	-2.222500e-08	0.0e+00	00:17:04.000
000005535	140553.400	-00.047596	-0.730228	-3.259002e-08	0.0e+00	00:17:04.172
000005536	140553.500	-00.006550	-0.731473	-4.477384e-09	0.0e+00	00:17:04.359
000005537	140553.600	-00.038878	-0.730866	-2.659709e-08	0.0e+00	00:17:04.547
000005538	140553.700	-00.001435	-0.729136	-9.843081e-10	0.0e+00	00:17:04.734
000005539	140553.800	000.020009	-0.731716	1.367284e-08	0.0e+00	00:17:04.922
000005540	140553.900	-00.006252	-0.731925	-4.270906e-09	0.0e+00	00:17:05.109
000005541	140554.000	-00.041678	-0.729363	-2.857182e-08	0.0e+00	00:17:05.297
000005542	140554.100	-00.061790	-0.731312	-4.224583e-08	0.0e+00	00:17:05.484
000005543	140554.200	-00.037447	-0.733448	-2.552840e-08	0.0e+00	00:17:05.672
000005544	140554.300	-00.059072	-0.730822	-4.041503e-08	0.0e+00	00:17:05.859
000005545	140554.400	-00.020552	-0.731667	-1.404471e-08	0.0e+00	00:17:06.031
000005546	140554.500	-00.060875	-0.732378	-4.155969e-08	0.0e+00	00:17:06.219
000005547	140554.600	-00.031863	-0.731975	-2.176500e-08	0.0e+00	00:17:06.406
000005548	140554.700	000.013586	-0.728246	9.327726e-09	0.0e+00	00:17:06.594
000005549	140554.800	-00.046318	-0.732949	-3.159675e-08	0.0e+00	00:17:06.781
000005550	140554.900	-00.041976	-0.733495	-2.861349e-08	0.0e+00	00:17:06.969
000005551	140555.000	-00.059396	-0.732023	-4.056991e-08	0.0e+00	00:17:07.156
000005552	140555.100	-00.100402	-0.733613	-6.842953e-08	0.0e+00	00:17:07.344
000005553	140555.200	-00.062306	-0.732270	-4.254309e-08	0.0e+00	00:17:07.531
000005554	140555.300	-00.072020	-0.730936	-4.926542e-08	0.0e+00	00:17:07.719
000005555	140555.400	-00.071724	-0.733790	-4.887236e-08	0.0e+00	00:17:07.906
000005556	140555.500	-00.104333	-0.737957	-7.069034e-08	0.0e+00	00:17:08.078
000005557	140555.600	-00.056019	-0.734455	-3.813614e-08	0.0e+00	00:17:08.266
000005558	140555.700	-00.117031	-0.734739	-7.964148e-08	0.0e+00	00:17:08.453
000005559	140555.800	-00.117428	-0.733558	-8.004035e-08	0.0e+00	00:17:08.641
000005560	140555.900	-00.081793	-0.733619	-5.574621e-08	0.0e+00	00:17:08.828
000005561	140556.000	-00.098137	-0.731756	-6.705580e-08	0.0e+00	00:17:09.016
000005562	140556.100	-00.131171	-0.736010	-8.910967e-08	0.0e+00	00:17:09.203
000005563	140556.200	-00.107796	-0.736594	-7.317191e-08	0.0e+00	00:17:09.391
000005564	140556.300	-00.099777	-0.729479	-6.838899e-08	0.0e+00	00:17:09.578
000005565	140556.400	-00.097393	-0.721692	-6.747540e-08	0.0e+00	00:17:09.750
000005566	140556.500	-00.104423	-0.725759	-7.194037e-08	0.0e+00	00:17:09.938
000005567	140556.600	-00.143094	-0.722623	-9.900981e-08	0.0e+00	00:17:10.125
000005568	140556.700	-00.137216	-0.714197	-9.606285e-08	0.0e+00	00:17:10.313
000005569	140556.800	-00.135780	-0.722153	-9.401036e-08	0.0e+00	00:17:10.500
000005570	140556.900	-00.080204	-0.723751	-5.540875e-08	0.0e+00	00:17:10.688
000005571	140557.000	-00.067646	-0.717725	-4.712513e-08	0.0e+00	00:17:10.875
000005572	140557.100	-00.089881	-0.718618	-6.253768e-08	0.0e+00	00:17:11.063
000005573	140557.200	-00.074528	-0.725531	-5.136099e-08	0.0e+00	00:17:11.234
000005574	140557.300	-00.126566	-0.721801	-8.767373e-08	0.0e+00	00:17:11.422
000005575	140557.400	-00.125173	-0.715023	-8.753064e-08	0.0e+00	00:17:11.609
000005576	140557.500	-00.084480	-0.723667	-5.836920e-08	0.0e+00	00:17:11.797
000005577	140557.600	-00.047266	-0.725414	-3.257884e-08	0.0e+00	00:17:11.984
000005578	140557.700	-00.164608	-0.720179	-1.142827e-07	0.0e+00	00:17:12.172
000005579	140557.800	-00.106089	-0.722304	-7.343814e-08	0.0e+00	00:17:12.359
000005580	140557.900	-00.066754	-0.730677	-4.567990e-08	0.0e+00	00:17:12.547
000005581	140558.000	-00.085186	-0.721566	-5.902892e-08	0.0e+00	00:17:12.734
000005582	140558.100	-00.070489	-0.716399	-4.919687e-08	0.0e+00	00:17:12.906
000005583	140558.200	-00.084779	-0.724154	-5.853651e-08	0.0e+00	00:17:13.094
000005584	140558.300	-00.064146	-0.725571	-4.420393e-08	0.0e+00	00:17:13.281
000005585	140558.400	-00.048972	-0.718822	-3.406397e-08	0.0e+00	00:17:13.469
000005586	140558.500	-00.042225	-0.721860	-2.924735e-08	0.0e+00	00:17:13.656
000005587	140558.600	-00.056560	-0.730617	-3.870693e-08	0.0e+00	00:17:13.844
000005588	140558.700	-00.153339	-0.722203	-1.061608e-07	0.0e+00	00:17:14.031
000005589	140558.800	-00.050967	-0.718796	-3.545301e-08	0.0e+00	00:17:14.219
000005590	140558.900	-00.055922	-0.727066	-3.845743e-08	0.0e+00	00:17:14.406
000005591	140559.000	-00.060705	-0.725232	-4.185237e-08	0.0e+00	00:17:14.578
000005592	140559.100	-00.095708	-0.716173	-6.681902e-08	0.0e+00	00:17:14.766
000005593	140559.200	-00.090979	-0.724570	-6.278134e-08	0.0e+00	00:17:14.953
000005594	140559.300	-00.064066	-0.729419	-4.391565e-08	0.0e+00	00:17:15.141
000005595	140559.400	-00.038738	-0.721485	-2.684601e-08	0.0e+00	00:17:15.328
000005596	140559.500	-00.056998	-0.719893	-3.958780e-08	0.0e+00	00:17:15.516
000005597	140559.600	-00.067075	-0.729822	-4.595289e-08	0.0e+00	00:17:15.703
000005598	140559.700	-00.033597	-0.725130	-2.316599e-08	0.0e+00	00:17:15.891
000005599	140559.800	-00.036299	-0.729505	-2.487953e-08	0.0e+00	00:17:16.063
000005600	140559.900	-00.040260	-0.736004	-2.735048e-08	0.0e+00	00:17:16.250
000005601	140560.000	-00.045310	-0.737165	-3.073294e-08	0.0e+00	00:17:16.438
000005602	140560.100	-00.004720	-0.735448	-3.208968e-09	0.0e+00	00:17:16.625
000005603	140560.200	-00.057976	-0.737186	-3.932271e-08	0.0e+00	00:17:16.813
000005604	140560.300	-00.003399	-0.741923	-2.290789e-09	0.0e+00	00:17:17.000
000005605	140560.400	-00.062854	-0.737353	-4.262142e-08	0.0e+00	00:17:17.188
000005606	140560.500	-00.048942	-0.737281	-3.319092e-08	0.0e+00	00:17:17.375
000005607	140560.600	-00.082756	-0.737943	-5.607236e-08	0.0e+00	00:17:17.563
000005608	140560.700	-00.026151	-0.737142	-1.773822e-08	0.0e+00	00:17:17.734
000005609	140560.800	-00.011618	-0.735276	-7.900382e-09	0.0e+00	00:17:17.922
000005610	140560.900	-00.018001	-0.738555	-1.218637e-08	0.0e+00	00:17:18.109
000005611	140561.000	000.008570	-0.742489	5.770972e-09	0.0e+00	00:17:18.297
000005612	140561.100	-00.054629	-0.738474	-3.698785e-08	0.0e+00	00:17:18.484
000005613	140561.200	-00.041850	-0.738460	-2.833630e-08	0.0e+00	00:17:18.672
000005614	140561.300	-00.033624	-0.739181	-2.274382e-08	0.0e+00	00:17:18.859
000005615	140561.400	-00.024488	-0.738459	-1.658046e-08	0.0e+00	00:17:19.047
000005616	140561.500	-00.040336	-0.738607	-2.730576e-08	0.0e+00	00:17:19.234
000005617	140561.600	000.003098	-0.740250	2.092459e-09	0.0e+00	00:17:19.422
000005618	140561.700	-00.009641	-0.738727	-6.525495e-09	0.0e+00	00:17:19.609
000005619	140561.800	-00.038988	-0.738683	-2.639032e-08	0.0e+00	00:17:19.797
000005620	140561.900	-00.001061	-0.742353	-7.148366e-10	0.0e+00	00:17:19.969
000005621	140562.000	-00.001713	-0.738796	-1.159181e-09	0.0e+00	00:17:20.156
000005622	140562.100	-00.021445	-0.736492	-1.455887e-08	0.0e+00	00:17:20.344
000005623	140562.200	-00.039843	-0.738828	-2.696390e-08	0.0e+00	00:17:20.531
000005624	140562.300	000.040105	-0.738868	2.713924e-08	0.0e+00	00:17:20.719
000005625	140562.400	000.033562	-0.735361	2.282037e-08	0.0e+00	00:17:20.906
000005626	140562.500	000.026041	-0.739709	1.760193e-08	0.0e+00	00:17:21.094
000005627	140562.600	000.013037	-0.738772	8.823131e-09	0.0e+00	00:17:21.281
000005628	140562.700	000.005207	-0.737844	3.528333e-09	0.0e+00	00:17:21.469
000005629	140562.800	000.024348	-0.738923	1.647554e-08	0.0e+00	00:17:21.656
000005630	140562.900	000.030051	-0.743108	2.021971e-08	0.0e+00	00:17:21.828
000005631	140563.000	000.009215	-0.739728	6.228427e-09	0.0e+00	00:17:22.016
000005632	140563.100	000.023284	-0.738781	1.575860e-08	0.0e+00	00:17:22.203
000005633	140563.200	000.025085	-0.740792	1.693148e-08	0.0e+00	00:17:22.391
000005634	140563.300	000.023790	-0.741242	1.604731e-08	0.0e+00	00:17:22.578
000005635	140563.400	000.000521	-0.738048	3.528360e-10	0.0e+00	00:17:22.766
000005636	140563.500	000.013053	-0.740858	8.809275e-09	0.0e+00	00:17:22.953
000005637	140563.600	000.045694	-0.743818	3.071576e-08	0.0e+00	00:17:23.141
000005638	140563.700	000.014397	-0.740270	9.723874e-09	0.0e+00	00:17:23.313
000005639	140563.800	000.027772	-0.740883	1.874228e-08	0.0e+00	00:17:23.500
000005640	140563.900	-00.035857	-0.741628	-2.417441e-08	0.0e+00	00:17:23.688
000005641	140564.000	000.033718	-0.740615	2.276352e-08	0.0e+00	00:17:23.875
000005642	140564.100	000.031191	-0.740826	2.105141e-08	0.0e+00	00:17:24.063
000005643	140564.200	-00.005526	-0.743746	-3.714888e-09	0.0e+00	00:17:24.250
000005644	140564.300	000.004631	-0.739681	3.130180e-09	0.0e+00	00:17:24.438
000005645	140564.400	000.017718	-0.740455	1.196457e-08	0.0e+00	00:17:24.625
000005646	140564.500	000.010945	-0.741703	7.378334e-09	0.0e+00	00:17:24.813
000005647	140564.600	000.048072	-0.740296	3.246802e-08	0.0e+00	00:17:25.000
000005648	140564.700	-00.001585	-0.740783	-1.070137e-09	0.0e+00	00:17:25.188
000005649	140564.800	-00.002087	-0.745292	-1.400391e-09	0.0e+00	00:17:25.375
000005650	140564.900	000.037316	-0.739815	2.522001e-08	0.0e+00	00:17:25.563
000005651	140565.000	000.028487	-0.740995	1.922219e-08	0.0e+00	00:17:25.750
000005652	140565.100	000.026241	-0.745270	1.760493e-08	0.0e+00	00:17:25.938
000005653	140565.200	000.019590	-0.741183	1.321503e-08	0.0e+00	00:17:26.125
000005654	140565.300	000.086574	-0.739043	5.857182e-08	0.0e+00	00:17:26.297
000005655	140565.400	000.064633	-0.741468	4.358460e-08	0.0e+00	00:17:26.484
000005656	140565.500	000.033668	-0.740836	2.272308e-08	0.0e+00	00:17:26.672
000005657	140565.600	000.073313	-0.737501	4.970377e-08	0.0e+00	00:17:26.859
000005658	140565.700	000.044675	-0.741169	3.013825e-08	0.0e+00	00:17:27.047
000005659	140565.800	000.039495	-0.743656	2.655443e-08	0.0e+00	00:17:27.234
000005660	140565.900	000.079651	-0.741323	5.372243e-08	0.0e+00	00:17:27.422
000005661	140566.000	000.063580	-0.742039	4.284136e-08	0.0e+00	00:17:27.609
000005662	140566.100	000.060794	-0.742673	4.092935e-08	0.0e+00	00:17:27.797
000005663	140566.200	000.007217	-0.740729	4.871362e-09	0.0e+00	00:17:27.969
000005664	140566.300	000.083497	-0.736663	5.667277e-08	0.0e+00	00:17:28.156
000005665	140566.400	000.102201	-0.741295	6.893411e-08	0.0e+00	00:17:28.344
000005666	140566.500	000.082222	-0.740607	5.551015e-08	0.0e+00	00:17:28.531
000005667	140566.600	000.071992	-0.741482	4.854593e-08	0.0e+00	00:17:28.719
000005668	140566.700	000.041832	-0.741608	2.820338e-08	0.0e+00	00:17:28.906
000005669	140566.800	000.088701	-0.743227	5.967312e-08	0.0e+00	00:17:29.094
000005670	140566.900	000.049940	-0.741590	3.367109e-08	0.0e+00	00:17:29.281
000005671	140567.000	000.079724	-0.739162	5.392895e-08	0.0e+00	00:17:29.469
000005672	140567.100	000.046046	-0.741036	3.106862e-08	0.0e+00	00:17:29.641
000005673	140567.200	000.034274	-0.741064	2.312459e-08	0.0e+00	00:17:29.828
000005674	140567.300	000.038978	-0.741393	2.628707e-08	0.0e+00	00:17:30.016
000005675	140567.400	000.090689	-0.741714	6.113480e-08	0.0e+00	00:17:30.203
000005676	140567.500	000.049855	-0.744805	3.346838e-08	0.0e+00	00:17:30.391
000005677	140567.600	000.015938	-0.741152	1.075207e-08	0.0e+00	00:17:30.578
000005678	140567.700	000.031074	-0.740858	2.097179e-08	0.0e+00	00:17:30.766
000005679	140567.800	000.066730	-0.742271	4.494972e-08	0.0e+00	00:17:30.953
000005680	140567.900	000.060220	-0.742425	4.055663e-08	0.0e+00	00:17:31.125
000005681	140568.000	000.057940	-0.741880	3.904937e-08	0.0e+00	00:17:31.313
000005682	140568.100	000.127234	-0.743172	8.560187e-08	0.0e+00	00:17:31.500
000005683	140568.200	000.065520	-0.745768	4.392812e-08	0.0e+00	00:17:31.688
000005684	140568.300	-00.005427	-0.741755	-3.658078e-09	0.0e+00	00:17:31.875
000005685	140568.400	000.038471	-0.741897	2.592780e-08	0.0e+00	00:17:32.063
000005686	140568.500	000.085571	-0.745676	5.737808e-08	0.0e+00	00:17:32.250
000005687	140568.600	000.041461	-0.741729	2.794912e-08	0.0e+00	00:17:32.438
000005688	140568.700	000.064211	-0.741634	4.329006e-08	0.0e+00	00:17:32.625
000005689	140568.800	000.054659	-0.742837	3.679092e-08	0.0e+00	00:17:32.813
000005690	140568.900	000.034887	-0.742480	2.349381e-08	0.0e+00	00:17:32.984
000005691	140569.000	000.093044	-0.738692	6.297894e-08	0.0e+00	00:17:33.172
000005692	140569.100	000.082927	-0.742783	5.582214e-08	0.0e+00	00:17:33.359
000005693	140569.200	000.041605	-0.743391	2.798327e-08	0.0e+00	00:17:33.547
000005694	140569.300	000.022279	-0.741225	1.502866e-08	0.0e+00	00:17:33.734
000005695	140569.400	000.113333	-0.742693	7.629882e-08	0.0e+00	00:17:33.922
000005696	140569.500	000.077355	-0.742199	5.211175e-08	0.0e+00	00:17:34.109
000005697	140569.600	000.027856	-0.742284	1.876401e-08	0.0e+00	00:17:34.297
000005698	140569.700	000.032092	-0.737391	2.176029e-08	0.0e+00	00:17:34.484
000005699	140569.800	000.084548	-0.740996	5.704995e-08	0.0e+00	00:17:34.656
000005700	140569.900	000.017310	-0.742741	1.165259e-08	0.0e+00	00:17:34.844
000005701	140570.000	-00.008095	-0.742142	-5.453906e-09	0.0e+00	00:17:35.031
000005702	140570.100	000.073297	-0.742133	4.938246e-08	0.0e+00	00:17:35.219
000005703	140570.200	000.065428	-0.741785	4.410159e-08	0.0e+00	00:17:35.406
000005704	140570.300	000.036312	-0.740624	2.451425e-08	0.0e+00	00:17:35.594
000005705	140570.400	000.067989	-0.741907	4.582048e-08	0.0e+00	00:17:35.781
000005706	140570.500	000.117616	-0.746014	7.882995e-08	0.0e+00	00:17:35.969
000005707	140570.600	000.042478	-0.741932	2.862661e-08	0.0e+00	00:17:36.156
000005708	140570.700	000.062269	-0.737945	4.219064e-08	0.0e+00	00:17:36.344
000005709	140570.800	000.087828	-0.740633	5.929253e-08	0.0e+00	00:17:36.516
000005710	140570.900	000.095061	-0.741444	6.410537e-08	0.0e+00	00:17:36.703
000005711	140571.000	000.044258	-0.742036	2.982199e-08	0.0e+00	00:17:36.891
000005712	140571.100	000.092380	-0.742135	6.223953e-08	0.0e+00	00:17:37.078
000005713	140571.200	000.053767	-0.743372	3.616420e-08	0.0e+00	00:17:37.266
000005714	140571.300	000.096221	-0.740870	6.493757e-08	0.0e+00	00:17:37.453
000005715	140571.400	000.080684	-0.738299	5.464164e-08	0.0e+00	00:17:37.641
000005716	140571.500	000.148872	-0.740713	1.004924e-07	0.0e+00	00:17:37.828
000005717	140571.600	000.126248	-0.741941	8.507926e-08	0.0e+00	00:17:38.000
000005718	140571.700	000.065248	-0.741616	4.399014e-08	0.0e+00	00:17:38.188
000005719	140571.800	000.072929	-0.742567	4.910590e-08	0.0e+00	00:17:38.375
000005720	140571.900	000.079183	-0.745417	5.311307e-08	0.0e+00	00:17:38.563
000005721	140572.000	000.109017	-0.741239	7.353699e-08	0.0e+00	00:17:38.750
000005722	140572.100	000.116672	-0.742022	7.861741e-08	0.0e+00	00:17:38.938
000005723	140572.200	000.156324	-0.742004	1.053391e-07	0.0e+00	00:17:39.125
000005724	140572.300	000.152789	-0.741590	1.030147e-07	0.0e+00	00:17:39.313
000005725	140572.400	000.114788	-0.739419	7.762028e-08	0.0e+00	00:17:39.500
000005726	140572.500	000.145098	-0.741373	9.785727e-08	0.0e+00	00:17:39.672
000005727	140572.600	000.128184	-0.746104	8.590217e-08	0.0e+00	00:17:39.859
000005728	140572.700	000.169211	-0.742554	1.139384e-07	0.0e+00	00:17:40.047
000005729	140572.800	000.101772	-0.741968	6.858268e-08	0.0e+00	00:17:40.234
000005730	140572.900	000.109345	-0.742791	7.360403e-08	0.0e+00	00:17:40.422
000005731	140573.000	000.154746	-0.741489	1.043481e-07	0.0e+00	00:17:40.609
000005732	140573.100	000.081336	-0.737954	5.510889e-08	0.0e+00	00:17:40.797
000005733	140573.200	000.118000	-0.743479	7.935676e-08	0.0e+00	00:17:40.984
000005734	140573.300	000.072276	-0.745695	4.846251e-08	0.0e+00	00:17:41.172
000005735	140573.400	000.154576	-0.742238	1.041279e-07	0.0e+00	00:17:41.344
000005736	140573.500	000.160687	-0.741781	1.083117e-07	0.0e+00	00:17:41.531
000005737	140573.600	000.142554	-0.742716	9.596811e-08	0.0e+00	00:17:41.719
000005738	140573.700	000.143487	-0.742397	9.663775e-08	0.0e+00	00:17:41.906
000005739	140573.800	000.124219	-0.738212	8.413518e-08	0.0e+00	00:17:42.094
000005740	140573.900	000.136033	-0.742475	9.160797e-08	0.0e+00	00:17:42.281
000005741	140574.000	000.117980	-0.742506	7.944738e-08	0.0e+00	00:17:42.469
000005742	140574.100	000.152761	-0.741950	1.029457e-07	0.0e+00	00:17:42.656
000005743	140574.200	000.121124	-0.742293	8.158794e-08	0.0e+00	00:17:42.828
000005744	140574.300	000.102453	-0.743813	6.886986e-08	0.0e+00	00:17:43.016
000005745	140574.400	000.125089	-0.742666	8.421617e-08	0.0e+00	00:17:43.203
000005746	140574.500	000.128656	-0.738024	8.716230e-08	0.0e+00	00:17:43.391
000005747	140574.600	000.134729	-0.741512	9.084778e-08	0.0e+00	00:17:43.578
000005748	140574.700	000.123895	-0.743267	8.334472e-08	0.0e+00	00:17:43.766
000005749	140574.800	000.123890	-0.742243	8.345661e-08	0.0e+00	00:17:43.953
000005750	140574.900	000.132540	-0.743600	8.912061e-08	0.0e+00	00:17:44.141
000005751	140575.000	000.126702	-0.743459	8.521127e-08	0.0e+00	00:17:44.313
000005752	140575.100	000.168169	-0.741569	1.133872e-07	0.0e+00	00:17:44.500
000005753	140575.200	000.163571	-0.741147	1.103500e-07	0.0e+00	00:17:44.688
000005754	140575.300	000.150210	-0.743748	1.009818e-07	0.0e+00	00:17:44.875
000005755	140575.400	000.135936	-0.744115	9.134101e-08	0.0e+00	00:17:45.063
